開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
174,FPU0012,競技系（學）,,3.0,,,,,運動生理學,Exercise Physiology,2.0,必,半,鄭景峰,四 6-7 公館 Ｂ102,50,69,,,1111
175,FPU0037,競技系（學）,,3.0,,,,,教練心理學,Coaching Psychology,2.0,選,半,梁嘉音,二 3-4 公館 Ｓ501,50,38,,,1111
176,FPU0065,競技系（學）,,3.0,,,,,身體素質訓練法,Physical Characteristics Training,2.0,選,半,蔡於儒,一 6-7 公館 Ｓ501,50,37,,,1111
177,FPU0068,競技系（學）,,3.0,,,,,口語表達,Oral Conversation,2.0,必,半,馬杰堯,五 3-4 公館 Ｓ502,50,36,,,1111
178,FPU0070,競技系（學）,,3.0,,,,,競技運動管理策略,Strategy Management in Sports & Athletics,2.0,必,半,李建興,三 6-7 公館 體育館三樓會議室,50,52,,,1111
179,FPU0242,競技系（學）,,3.0,,,,,武術（一）,Wushu (I),1.0,選,半,黃珮昀,一 1-2 公館 體育館二1樓,50,26,,本課程為【FPU0160 武術（二）】先修科目,1111
180,FPU0246,競技系（學）,,3.0,,,,,網球（一）,Tennis (I),1.0,選,半,林岱樵,五 6-7 公館 網球場二,50,54,,本課程為【FPU0164 網球（二）】先修科目,1111
2,PED0012,體育系（博）,,,,,,,運動科學特論,Topics in Sport Science,3.0,必,半,林靜萍,五 2-4 本部 體001,50,18,◎課程開放上修,,1111
3,PED0056,體育系（博）,,,,,,,高等教育體育課程研究,Studies in Physical Education Curricula in Higher Education,3.0,選,半,闕月清,二 A-C 本部 體003,50,5,◎課程開放上修,,1111
4,PED0065,體育系（博）,,,,,,,運動管理學專題研究,Special Topics in Management of Physical Education and Sports,3.0,選,半,鄭志富,四 7-9 本部 體003,50,4,◎課程開放上修,,1111
5,PED0074,體育系（博）,,,,,,,運動生物力學儀器特論,Topics on Instrumentations in Sports Biomechanics,3.0,選,半,張家豪,二 2-4 公館 體育館三樓視聽教室,50,4,◎課程開放上修,,1111
18,PEC0013,體育系（碩）,,,碩博,,,,運動生物力學研究法,Research Methods in Sport Biomechanics,3.0,選,半,蔡虔祿,三 2-4 公館 研001,50,10,◎課程開放上修,,1111
19,PEC0030,體育系（碩）,,,碩博,是,,,運動營養學研究,Advances Sport Nutrition,3.0,選,半,劉宏文,五 6-8 公館 研002,50,7,◎課程開放上修,,1111
20,PEC0039,體育系（碩）,,,碩博,是,,,運動能量代謝專題研究,Special Topics in Exercise Energy Metabolism,3.0,選,半,陳勇志,四 6-8 公館 研001,50,3,◎課程開放上修,,1111
21,PEC0050,體育系（碩）,,,碩博,,,,肌電圖分析專題研究,Special Topics in Electromyographic Analysis,3.0,選,半,李恆儒,二 7-9 公館 研002,50,12,◎課程開放上修,,1111
22,PEC0085,體育系（碩）,,,碩博,,,,老化與體適能專題研究,Seminar in Aging and Physical Fitness,3.0,選,半,方進隆,四 2-4 本部 體003,50,11,◎課程開放上修,,1111
23,PEC0103,體育系（碩）,,,碩博,是,,,骨骼系統生物力學,Biomechanics of Skeletal System,3.0,選,半,黃昱倫,四 7-9 本部 體育館一2樓會議室,50,6,◎課程開放上修,,1111
24,PEC0105,體育系（碩）,,,碩博,,,,運動身體哲學研究,Studies in  Philosophy of Sport Embodiment,3.0,選,半,林慶宏,四 7-9 本部 體002,50,20,◎課程開放上修,,1111
25,PEC0106,體育系（碩）,,,碩博,,,,臺灣體育運動史研究,Studies in Modern Taiwanese Physical Education and Sport History,3.0,選,半,林玫君,二 A-C 本部 體002,50,6,◎課程開放上修,,1111
26,PEC0107,體育系（碩）,,,碩博,,,,運動經驗研究,Studies in Sport Experience,3.0,選,半,石明宗,五 3-5 公館 體育館三樓視聽教室,50,7,◎課程開放上修,,1111
27,PEC0109,體育系（碩）,,,碩博,,,,運動文化專題研究,Special Topics on Sports Culture,3.0,選,半,石明宗,三 3-5 公館 體育館三樓視聽教室,50,8,◎課程開放上修,,1111
28,PEC0121,體育系（碩）,,,碩博,,,,競技運動心生理學專題研究,Special Topics on Sport Psychophysiology,3.0,選,半,洪聰敏,三 2-4 本部 體002,50,12,◎課程開放上修,,1111
29,PEC0122,體育系（碩）,,,碩博,,,,健身運動心生理學專題研究,Special Topics on Exercise Psychophysiology,3.0,選,半,洪聰敏,四 2-4 本部 體育館一2樓會議室,50,9,◎課程開放上修,,1111
30,PEC0125,體育系（碩）,,,碩博,,,,高級運動生物力學,Advanced Sport Biomechanics,3.0,選,半,黃長福,五 6-8 公館 研001,50,11,◎課程開放上修,,1111
31,PEC0128,體育系（碩）,,,碩博,,,,應用生物力學研究,Research of Applied Mechanics in Biomechanics,3.0,選,半,林德嘉,一 2-4 公館 研002,50,3,◎課程開放上修,,1111
32,PEC0131,體育系（碩）,,,碩博,,,,高級運動生理學（含實驗）,Advanced Exercise Physiology (Including Experiments),3.0,選,半,徐孟達,二 6-A 公館 研001,50,6,◎課程開放上修,,1111
33,PEC0133,體育系（碩）,,,碩博,,,,體適能與運動處方專題研究,Research on Physical Fitness and Exercise Prescription,3.0,選,半,卓俊辰,五 2-4 本部 體002,50,11,◎課程開放上修,,1111
34,PEC8008,體育系（碩）,,,碩博,是,,,運動科學專業英文寫作與口語表達,Academic Writing and Oral Presentation for Sport Sciences,3.0,選,半,柯珍宜,二 7-9 本部 體001,50,8,◎課程開放上修,,1111
35,PEC8011,體育系（碩）,,,碩博,是,,,奧林匹克文化研究,Studies in Olympic Culture,3.0,選,半,許立宏,五 A-C 本部 體002,50,8,◎課程開放上修,,1111
1111,IEM0001,工教系（碩）,,,,,,,教育統計學,Educational Statistics,2.0,必,半,李懿芳,二 7-8 本部 研討六,50,31,◎課程開放上修,,1111
1112,IEM0002,工教系（碩）,,,,,,,工業教育研究法（一）,Research Methods in Industrial Education (I),2.0,必,半,詹育,二 3-4 本部 研討六,50,30,◎課程開放上修,,1111
1113,IEM0004,工教系（碩）,,,,,,,書報討論－技職教育（一）,Seminar on Vocational Technical (I),1.0,必,半,詹育,三 8 本部 研討四,50,15,◎課程開放上修,,1111
1114,IEM0086,工教系（碩）,,,,,,,科技管理,Technology Management,2.0,必,半,黃啟祐,四 5-6 本部 研討一,50,11,◎課程開放上修,,1111
1115,IEM0096,工教系（碩）,,,,,,,服務業經營管理研究,The Study in Enterprise Management,3.0,選,半,陳麗妃,"二 5-6 本部 研討一, 二 9 本部 研討一",50,5,◎課程開放上修,,1111
1116,IEM0193,工教系（碩）,,,,,,,工程材料研究,Engineering Material,3.0,選,半,郭金國,五 6-8 本部 研討三,50,9,◎課程開放上修,,1111
1117,IEM0325,工教系（碩）,,,,,,,研發與專案管理,R&D and Project Management,2.0,選,半,黃啟祐,三 5-6 本部 研討一,50,7,◎課程開放上修,,1111
1118,IEM0328,工教系（碩）,,,,,,,企業全球化管理,Global Business Management,2.0,選,半,陳麗妃,四 3-4 本部 研討一,50,10,◎課程開放上修,,1111
1119,IEM0334,工教系（碩）,,,,,,,企業實習,Enterprise Practice,1.0,必,半,黃啟祐 蘇友珊,三 2-3 本部 研討三,50,15,◎課程開放上修,,1111
1120,IEM0362,工教系（碩）,,,,,,,節能系統設計,Design of Energy Conservation System,3.0,選,半,董雲春,一 A-C 本部 研討一,50,9,◎課程開放上修,,1111
1122,IEM0377,工教系（碩）,,,,,,,書報討論－技職教育（三）,Seminar on Vocational Technical  (III),1.0,必,半,李懿芳,三 7 本部 研討六,50,16,◎課程開放上修,,1111
1123,IEM0387,工教系（碩）,,,,,,,書報討論－科技應用管理（三）,Seminar on Technological Application Management(III),1.0,必,半,黃啟祐,三 8 本部 研討一,50,15,◎課程開放上修,,1111
1124,IEM0395,工教系（碩）,,,,,,,書報討論－科技應用管理（一）,Seminar on Technological Application Management(I),1.0,必,半,蘇友珊,三 7 本部 研討二,50,10,◎課程開放上修,,1111
1125,IEM0400,工教系（碩）,,,,,,,科技預測,Technology Forecasting,2.0,選,半,黃啟祐,三 9-10 本部 研討一,50,7,◎課程開放上修,,1111
1126,IEM0404,工教系（碩）,,,,,,,技職教育行政與視導研究,Technical-Vocational Education Administration and Supervision,2.0,選,半,曾璧光,五 7-8 本部 研討六,50,4,◎課程開放上修,,1111
1127,IEM0408,工教系（碩）,,,,,,,技職教育測驗與評量研究,Test and Measurement Assessment of Technical-Vocational Education,2.0,選,半,吳明振,一 8-9 本部 研討二,50,11,◎課程開放上修,,1111
1129,IEM0414,工教系（碩）,,,,,,,職能分析,Occupational Analysis,2.0,選,半,曾璧光,五 9-10 本部 研討六,50,4,◎課程開放上修,,1111
1130,IEM0423,工教系（碩）,,,,,,,技職教育規劃研究,Program Factors Concepts and Elements in Technological and Vocational Education,2.0,選,半,吳明振,一 6-7 本部 研討二,50,12,◎課程開放上修,,1111
1131,IEM0425,工教系（碩）,,,,,,,行銷數據分析,Market Analytics,2.0,選,半,黃啟祐,四 7-8 本部 研討一,50,9,◎課程開放上修,,1111
1133,IEC0021,工教系（碩）,,,碩博,,,,策略管理,Strategic Management,2.0,必,半,蘇友珊,一 2-3 本部 研討四,50,11,◎課程開放上修,,1111
1134,IEC0024,工教系（碩）,,,碩博,,,,知識經濟,Knowledge - based Economy,2.0,選,半,蘇友珊,二 3-4 本部 工307,50,6,◎課程開放上修,,1111
1135,IEC0029,工教系（碩）,,,碩博,,,,創造力與創新管理,Creativity Application and Innovation Management,2.0,必,半,蘇友珊,一 4-5 本部 研討四,50,12,◎課程開放上修,,1111
1136,IEC8009,工教系（碩）,,,碩博,,,,決策理論與分析,Decision Theory and Analysis,3.0,選,半,黃啟祐,三 B-D 本部 研討一,50,7,◎課程開放上修,,1111
1137,IEC8011,工教系（碩）,,,碩博,,,,新產品企劃與分析,New Product Planning and Analysis,3.0,選,半,陳麗妃,"三 5-6 本部 研討三, 三 9 本部 研討三",50,4,◎課程開放上修,,1111
1138,IEM0389,工教系（碩）,,1.0,,,,,書報討論－能源應用與車輛技術（三）,Seminar-energy Application and Vehicle Technology Division(III),1.0,必,半,呂有豐,三 8 本部 汽車場二樓,50,9,◎課程開放上修,,1111
1139,IEM0397,工教系（碩）,,1.0,,,,,書報討論－能源應用與車輛技術（一）,Seminar-energy Application and Vehicle Technology Division(I),1.0,必,半,呂有豐,三 7 本部 汽車場二樓,50,6,◎課程開放上修,,1111
970,05UG016,通識,A,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,簡培修,二 8-9 本部 教401,50,55,,,1111
971,05UG016,通識,B,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,張凌倩,二 9-10 公館 理圖801,50,53,,,1111
972,05UG016,通識,C,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,簡培修,三 8-9 本部 教401,50,55,,,1111
973,05UG016,通識,D,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,蔡明男,四 6-7 本部 教401,50,58,,,1111
974,05UG016,通識,E,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,蔡明男,四 8-9 本部 教401,50,54,,,1111
975,05UG016,通識,F,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,邵森蘭,四 9-10 公館 理圖801,50,52,,,1111
976,05UG016,通識,G,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,江政杰,五 1-2 公館 理圖801,50,56,,,1111
977,05UG016,通識,H,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,江政杰,五 3-4 公館 理圖801,50,51,,,1111
978,05UG016,通識,I,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,張凌倩,五 9-10 本部 教401,50,52,,,1111
979,05UG016,通識,J,,,,,,運算思維與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 跨域專業探索課程 ],Computational Thinking and Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing Cross-domain Exploration ],2.0,通,半,黃芳蘭,五 9-10 公館 理圖801,50,52,,,1111
980,05UG017,通識,,,,是,,,資料科學與程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 ],Data Science and Computer Programming [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing ],2.0,通,半,林耘逸,二 9-10 本部 教402,50,59,,,1111
981,05UG019,通識,A,,,,,,行動App程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 ],Mobile App Development [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing ],2.0,通,半,劉建成,二 6-7 公館 理圖801,50,54,,◎數位課程,1111
982,05UG019,通識,B,,,,,,行動App程式設計 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 ],Mobile App Development [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing ],2.0,通,半,劉建成,四 6-7 本部 教402,50,47,,,1111
987,05UG022,通識,,,,,,,學程式玩音樂 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：邏輯運算 ],Learning Programming for Music [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Logic and Computing ],2.0,通,半,林宜徵,二 3-4 本部 教402,50,55,,,1111
2086,MUC0048,音樂系（碩）,,,碩博,,,,法國近代音樂研究,Studies in Modern French Music,2.0,選,半,蕭慶瑜,五 3-4 本部 樂研一,50,16,◎課程開放上修,,1111
2092,MUC8009,音樂系（碩）,,,碩博,,,,一九四五年以後之音樂研究（一）,Research in Music after 1945 (I),2.0,選,半,林梅芳,五 6-7 本部 樂研一,30,18,◎課程開放上修,,1111
